index,identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
86690,-7821946554978198026,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,22,2853,95.1,7.92,gb
86691,-6590902194978184093,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,624,2853,95.1,7.92,fr
86692,2824321167547797564,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,477,2853,95.1,7.92,es
86693,-3424966616155223476,user,Finlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fi
86694,-8363316597707070199,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86695,83506193220540741,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,dk
86696,6945836279320960815,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,692,2853,95.1,7.92,us
86697,-776205834096795702,user,Etats-Unis,en,3,8,2,0,0,0.0,2,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86698,-5156556087722168809,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,689,2853,95.1,7.92,it
86699,-9207302934174963940,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,fr
86700,278477126147327269,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86701,6177356269036201198,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,690,2853,95.1,7.92,es
86702,-8108517550544762772,user,Roumanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,596,2853,95.1,7.92,ro
86703,5951298346916785198,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86704,5169931291983304986,user,Pays-Bas,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,147,2853,95.1,7.92,nl
86705,-2048543923987394943,user,Chine,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,590,2853,95.1,7.92,cn
86706,1961171187275733086,user,Algérie,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,dz
86707,-5457383671625433630,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,492,2853,95.1,7.92,us
86708,1141515667080968311,user,Finlande,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fi
86709,-1321720553034754215,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,es
86710,6601656322202328203,user,Japon,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,jp
86711,3459433961835542267,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86712,4753403182243948059,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86713,-8705335074908091266,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,gb
86714,7505308900667965045,user,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,691,2853,95.1,7.92,au
86715,-857507501679095401,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,601,2853,95.1,7.92,it
86716,-7405828853363493125,user,Danemark,en,7,10,101,0,0,0.0,74,0,F,2,mrs,True,False,True,True,16,2853,95.1,7.92,dk
86717,-7640285989761324640,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,False,393,2853,95.1,7.92,fr
86718,3602326427752678123,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86719,5275704894887407721,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86720,5395610572383673757,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,120,2853,95.1,7.92,gb
86721,2201335510859983605,user,Royaume-Uni,en,5,8,8,0,0,0.0,0,0,F,2,mrs,True,False,True,True,654,2853,95.1,7.92,gb
86722,5007649296072487500,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,gb
86723,-3096251742263584880,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,nl
86724,8189206573942634098,user,Italie,it,4,8,0,0,0,0.0,10,0,F,2,mrs,True,False,True,False,198,2853,95.1,7.92,it
86725,6279809522171733107,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86726,-7638708552580686520,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,dk
86727,-307825528780975588,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86728,-7138871230092993055,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,679,2853,95.1,7.92,dk
86729,-1423702053372613586,user,Norvège,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,no
86730,-392529507432552754,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86731,7288646832966292814,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,it
86732,-7392221943698185794,user,Pays-Bas,en,3,8,7,0,0,0.0,0,0,M,1,mr,True,False,True,True,671,2853,95.1,7.92,nl
86733,990957713411115737,user,Belgique,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,140,2853,95.1,7.92,be
86734,-5325587854446557565,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86735,-5719516807926789729,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,it
86736,6145737547643203696,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,au
86737,1968266058581761778,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,se
86738,-3274044453573578718,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86739,8643374538440658109,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86740,6507270291356545192,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86741,-3158180328941774776,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86742,675134587440985755,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86743,4468817773341296052,user,Espagne,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,689,2853,95.1,7.92,es
86744,-6901876713371962483,user,Etats-Unis,en,3,8,0,0,0,0.0,5,0,F,2,mrs,False,False,False,True,547,2853,95.1,7.92,us
86745,7441976490207813914,user,Allemagne,de,4,8,3,12,6,83.0,0,0,F,2,mrs,True,True,False,True,39,2853,95.1,7.92,de
86746,8249444890908499048,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86747,-6840885398613590922,user,Suède,en,9,12,66,0,0,0.0,6,11,M,1,mr,True,False,True,True,395,2853,95.1,7.92,se
86748,7794004601469326064,user,France,fr,4,8,0,0,0,0.0,1,2,F,2,mrs,False,False,False,True,362,2853,95.1,7.92,fr
86749,-8890706445324261817,user,Italie,it,3,8,0,0,1,0.0,0,0,F,2,mrs,False,False,False,True,140,2853,95.1,7.92,it
86750,-5750222197671629171,user,Finlande,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fi
86751,-7458281836217323341,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,au
86752,5515178658342196235,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86753,-5039021780834099328,user,Suisse,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,ch
86754,938640557286892152,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,72,2853,95.1,7.92,it
86755,128876407044389802,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,au
86756,-9024164274795616144,user,Allemagne,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,684,2853,95.1,7.92,de
86757,-5580484499358718687,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86758,-8244365777728927495,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86759,3465408452018598351,user,Australie,en,3,8,34,0,0,0.0,11,0,F,2,mrs,True,False,True,True,133,2853,95.1,7.92,au
86760,-2868452740642902667,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,692,2853,95.1,7.92,es
86761,-7746866594319611582,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,692,2853,95.1,7.92,es
86762,6130816662176000416,user,Finlande,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,549,2853,95.1,7.92,fi
86763,-7182677261159319299,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,548,2853,95.1,7.92,us
86764,-5649273385323797259,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,645,2853,95.1,7.92,dk
86765,972125381593275776,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,us
86766,8380858728016412765,user,Allemagne,de,3,8,14,0,0,0.0,2,0,F,2,mrs,False,False,False,True,160,2853,95.1,7.92,de
86767,7741672726921428086,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86768,-8381684690749557382,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86769,4547839662566327159,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,572,2853,95.1,7.92,es
86770,-2338551462309122469,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,436,2853,95.1,7.92,ca
86771,-1034581984232330279,user,Autriche,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,at
86772,3888574900897782780,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,es
86773,1830670862382600045,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,de
86774,-235134149022413629,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,gb
86775,8563033492041555518,user,Chine,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,cn
86776,6867833946732774319,user,Etats-Unis,en,3,8,10,0,0,0.0,5,1,F,2,mrs,True,True,False,True,27,2853,95.1,7.92,us
86777,-282647869906881849,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86778,4215155231176443927,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,692,2853,95.1,7.92,it
86779,-4573903935534369679,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,nl
86780,-1097407621516987684,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86781,-7835270402613585427,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,321,2853,95.1,7.92,fr
86782,7575544473152652780,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,690,2853,95.1,7.92,se
86783,-3347554826030118124,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86784,-882219692631383788,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86785,-8080734497036462933,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,659,2853,95.1,7.92,se
86786,-8252753637025665349,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,624,2853,95.1,7.92,dk
86787,6784922338999263532,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,ie
86788,-7547653928210094979,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,gb
86789,-527892146470554964,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,692,2853,95.1,7.92,es
86790,5128956867266781570,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,au
86791,784916973987117623,user,Thailande,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,th
86792,-5285564631725371924,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,13,2853,95.1,7.92,fr
86793,1640859081573624769,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,be
86794,3506633257122616257,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,se
86795,-3608530314079500511,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,gb
86796,-1581554872145627508,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,gb
86797,-278735462218260134,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86798,2167901106177661591,user,Danemark,en,3,8,3,0,0,0.0,9,0,F,2,mrs,True,False,True,True,307,2853,95.1,7.92,dk
86799,6187443220186553505,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,687,2853,95.1,7.92,it
86800,-1058852659588084106,user,Royaume-Uni,en,3,8,0,0,0,0.0,3,1,F,2,mrs,True,True,False,True,436,2853,95.1,7.92,gb
86801,-6676132276422029236,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,ca
86802,-711645398793755405,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,671,2853,95.1,7.92,gb
86803,-9111884314086895744,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,683,2853,95.1,7.92,au
86804,7719782682784822354,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86805,-146130291109484732,user,Allemagne,de,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,59,2853,95.1,7.92,de
86806,-866371967825048110,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,129,2853,95.1,7.92,gb
86807,-4350030691290395509,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,gb
86808,-8568880994676341051,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86809,4502220634957616596,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,97,2853,95.1,7.92,it
86810,-7054482752951577019,user,Royaume-Uni,en,3,8,67,0,0,0.0,0,0,F,2,mrs,True,False,True,True,464,2853,95.1,7.92,gb
86811,5844451979964750039,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86812,-4392761201662038603,user,France,fr,3,8,3,0,0,0.0,0,0,M,1,mr,True,True,False,True,149,2853,95.1,7.92,fr
86813,4371141615579972850,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,638,2853,95.1,7.92,gb
86814,1154440014204684916,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,684,2853,95.1,7.92,us
86815,-8924436516721199434,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86816,532642618302353611,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86817,-6272649752751164443,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86818,-7060648625665640700,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,it
86819,5404777775524896150,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,18,2853,95.1,7.92,dk
86820,-2162276617867594907,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,hk
86821,-3921618103328530673,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,692,2853,95.1,7.92,es
86822,5360527160640177126,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,386,2853,95.1,7.92,fr
86823,7916846239724789002,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,30,2853,95.1,7.92,gb
86824,6831410112889764255,user,Afrique du Sud,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,54,2853,95.1,7.92,za
86825,8425696955361510642,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,595,2853,95.1,7.92,it
86826,4765435373421723740,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,de
86827,-2713666006183102044,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86828,8035675884153749571,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,690,2853,95.1,7.92,us
86829,-456964945039268405,user,Suisse,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,597,2853,95.1,7.92,ch
86830,2872862227616953896,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86831,-2249137901602688883,user,Espagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,658,2853,95.1,7.92,es
86832,-567250456115870990,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86833,7320150968491717001,user,France,fr,13,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,661,2853,95.1,7.92,fr
86834,-1176791213032578311,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86835,-8061326717115677981,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86836,8705491325475164616,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,es
86837,8610351115462697525,user,France,fr,3,8,0,0,0,0.0,5,1,M,1,mr,False,False,False,True,687,2853,95.1,7.92,fr
86838,-915355267685865203,user,Lituanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,553,2853,95.1,7.92,lt
86839,3511708450134853715,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,it
86840,-4746893042866638890,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86841,1099136221427772231,user,Kenya,en,3,8,6,0,0,0.0,7,0,F,2,mrs,False,False,False,True,686,2853,95.1,7.92,ke
86842,-7181246312498497699,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,au
86843,-7431247520198075305,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,False,692,2853,95.1,7.92,fr
86844,7829803596655311277,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86845,-3393809256654112549,user,Chypre,en,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,44,2853,95.1,7.92,cy
86846,-6799357109577049336,user,Autriche,de,3,8,9,0,0,0.0,0,0,F,2,mrs,True,False,True,True,539,2853,95.1,7.92,at
86847,1360833841109349016,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86848,-4130947683670770312,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86849,-8770910966561164306,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,412,2853,95.1,7.92,fr
86850,8012545861900706671,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,690,2853,95.1,7.92,us
86851,-4776918052567958841,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,629,2853,95.1,7.92,se
86852,4949815556052653442,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86853,565109299547686454,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,fr
86854,1448425264809194124,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,687,2853,95.1,7.92,de
86855,-2560462566352301681,user,Finlande,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,627,2853,95.1,7.92,fi
86856,-3240821409223421486,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,692,2853,95.1,7.92,dk
86857,-7060879790265870919,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86858,2221185184737335091,user,France,fr,5,8,6,0,0,0.0,0,1,F,2,mrs,True,True,False,False,66,2853,95.1,7.92,fr
86859,6625798002648067812,user,Allemagne,de,3,8,0,0,0,0.0,1,1,M,1,mr,False,False,False,True,37,2853,95.1,7.92,de
86860,-7667859547993258144,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,us
86861,6129458101903406656,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,fr
86862,2036669570431549141,user,Italie,it,4,8,0,0,0,0.0,2,1,F,2,mrs,False,False,False,True,681,2853,95.1,7.92,it
86863,-2700933275819823677,user,Pays-Bas,en,4,8,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,637,2853,95.1,7.92,nl
86864,1655179084884361862,user,Italie,it,3,8,28,0,0,0.0,0,0,F,2,mrs,True,True,True,True,666,2853,95.1,7.92,it
86865,3838274482821124287,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86866,-3257177079105549435,user,Etats-Unis,en,3,8,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,576,2853,95.1,7.92,us
86867,8238746511528440211,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,599,2853,95.1,7.92,gb
86868,3532995081952914958,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,au
86869,-2623422591631686266,user,Italie,it,3,8,4,0,0,0.0,3,0,M,1,mr,False,False,False,True,228,2853,95.1,7.92,it
86870,-9104838122955766906,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,62,2853,95.1,7.92,es
86871,8815001155090794840,user,Etats-Unis,en,3,8,10,0,0,0.0,0,0,F,2,mrs,False,False,False,True,270,2853,95.1,7.92,us
86872,8116186794300291222,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,689,2853,95.1,7.92,gb
86873,8627517269543739541,user,Canada,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,689,2853,95.1,7.92,ca
86874,6560105418890347177,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86875,1251262817854695654,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86876,-5412148499170597187,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,fr
86877,6834285037029407829,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,us
86878,5137354655202611527,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,es
86879,845002155450619457,user,France,fr,3,8,2,0,0,0.0,7,0,F,2,mrs,True,True,False,True,274,2853,95.1,7.92,fr
86880,9101157924980899009,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,it
86881,-7130435078757741514,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,72,2853,95.1,7.92,gb
86882,-1088071499240186191,user,France,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,660,2853,95.1,7.92,fr
86883,-4244380372594556252,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2853,95.1,7.92,hk
86884,1881882177834631277,user,Danemark,en,3,8,0,0,1,0.0,0,0,F,2,mrs,False,False,False,True,93,2853,95.1,7.92,dk
86885,-6518129379097956368,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2853,95.1,7.92,fr
86886,9219791809874375923,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2853,95.1,7.92,hk
